variable,contrast,group1,group2,taxon_id,mean_diff_clr,standardized_diff,coordinate_stat,valid_taxon,taxon
BF duration,BF duration,0 months,>=2 months,8_Comamonadaceae(F),-0.1844460662312838,-0.5977113522736062,11.920246862221083,TRUE,8_Comamonadaceae(F)
BF duration,BF duration,0 months,>=2 months,Delftia,-0.0036369990538906993,-0.005022735287883952,8.417494109343322e-4,TRUE,Delftia
BF duration,BF duration,0 months,>=2 months,Sutterella,-0.2684477374381269,-0.43301619151487947,6.256198396390767,TRUE,Sutterella
BF duration,BF duration,0 months,>=2 months,Haemophilus,-0.7438263313115445,-0.33136562248664336,3.663676693849614,TRUE,Haemophilus
BF duration,BF duration,0 months,>=2 months,9_Pasteurellaceae(F),-0.13590739932462115,-0.3300193452854036,3.6339674873962347,TRUE,9_Pasteurellaceae(F)
BF duration,BF duration,0 months,>=2 months,Acinetobacter,-0.18858835665301432,-0.3229324323889212,3.479569923308274,TRUE,Acinetobacter
BF duration,BF duration,0 months,>=2 months,Bilophila,-0.3263870567949939,-0.40350384895881275,5.432473345815134,TRUE,Bilophila
BF duration,BF duration,0 months,>=2 months,Fusobacterium,0.2205793755232751,0.36024504558009596,4.330103469251888,TRUE,Fusobacterium
BF duration,BF duration,0 months,>=2 months,Brevundimonas,-0.21052765882466262,-0.5417668492237533,9.793255714136478,TRUE,Brevundimonas
BF duration,BF duration,0 months,>=2 months,Akkermansia,0.16376378206479641,0.11081396025930272,0.409723800547884,TRUE,Akkermansia
BF duration,BF duration,0 months,>=2 months,Blastococcus,-0.08396214558845128,-0.311973357624963,3.247410980174168,TRUE,Blastococcus
BF duration,BF duration,0 months,>=2 months,Corynebacterium,-0.09022405278423101,-0.06927510373526459,0.16012406625910547,TRUE,Corynebacterium
BF duration,BF duration,0 months,>=2 months,Lawsonella,-0.10909961065946261,-0.25159387108458425,2.112041051787866,TRUE,Lawsonella
BF duration,BF duration,0 months,>=2 months,Cutibacterium,-0.2821359507344319,-0.46635676055258013,7.256693738017465,TRUE,Cutibacterium
BF duration,BF duration,0 months,>=2 months,Actinomyces,0.6544747234810167,0.2804488646348433,2.6242766303259173,TRUE,Actinomyces
BF duration,BF duration,0 months,>=2 months,Varibaculum,-0.16278389279247596,-0.1084940189785599,0.3927478669960078,TRUE,Varibaculum
BF duration,BF duration,0 months,>=2 months,Dermabacter,-0.2752128199746645,-0.4251987475012423,6.032345308078617,TRUE,Dermabacter
BF duration,BF duration,0 months,>=2 months,Actinotignum,-0.2175135191701515,-0.44784751468238676,6.692102397196019,TRUE,Actinotignum
BF duration,BF duration,0 months,>=2 months,Rothia,0.3702624184044043,0.15978487395531787,0.851870481284054,TRUE,Rothia
BF duration,BF duration,0 months,>=2 months,Parabacteroides,-0.4290889177694409,-0.1875131354718653,1.1731826520268895,TRUE,Parabacteroides
BF duration,BF duration,0 months,>=2 months,Porphyromonas,-0.18949354195450663,-0.5721817265602477,10.92371116562316,TRUE,Porphyromonas
BF duration,BF duration,0 months,>=2 months,Coprobacter,-0.22352309562937123,-0.3583020000711819,4.283519078362259,TRUE,Coprobacter
BF duration,BF duration,0 months,>=2 months,Alistipes,-0.2339503518390097,-0.24191911109590458,1.952731791140874,TRUE,Alistipes
BF duration,BF duration,0 months,>=2 months,Gordonibacter,0.04747846518924437,0.06520065592846615,0.14184243243490363,TRUE,Gordonibacter
BF duration,BF duration,0 months,>=2 months,Senegalimassilia,-0.5639281200006752,-0.39291859168835747,5.151187974192377,TRUE,Senegalimassilia
BF duration,BF duration,0 months,>=2 months,Eggerthella,-0.24162851456490617,-0.11926099507922475,0.47456870750947405,TRUE,Eggerthella
BF duration,BF duration,0 months,>=2 months,Slackia,0.09134312967040004,0.15538025561800442,0.8055526001837471,TRUE,Slackia
BF duration,BF duration,0 months,>=2 months,Atopobium,-0.2974957514185188,-0.2827396861520778,2.6673240685735027,TRUE,Atopobium
BF duration,BF duration,0 months,>=2 months,Olsenella,0.010623487772211337,0.014156201023622498,0.006686451256395517,TRUE,Olsenella
BF duration,BF duration,0 months,>=2 months,Libanicoccus,-0.2916008046046118,-0.33056271178717295,3.645943765564745,TRUE,Libanicoccus
BF duration,BF duration,0 months,>=2 months,Collinsella,-0.12218873583738743,-0.05613106864380613,0.10512569058992403,TRUE,Collinsella
BF duration,BF duration,0 months,>=2 months,Anaerococcus,0.006371685232394619,0.008510427424625561,0.0024166011934476147,TRUE,Anaerococcus
BF duration,BF duration,0 months,>=2 months,Finegoldia,-0.2164153572600056,-0.3287535876213673,3.606145474134698,TRUE,Finegoldia
BF duration,BF duration,0 months,>=2 months,Peptoniphilus,-0.014280767904802927,-0.015106203319355957,0.007614000343824054,TRUE,Peptoniphilus
BF duration,BF duration,0 months,>=2 months,Fenollaria,-0.1917180789602193,-0.523347366883,9.138655952857789,TRUE,Fenollaria
BF duration,BF duration,0 months,>=2 months,Clostridium_sensu_strict18,0.05950745069872432,0.10405618554443839,0.3612751116604915,TRUE,Clostridium_sensu_strict18
BF duration,BF duration,0 months,>=2 months,Sarcina,-0.11845070180708839,-0.28775755281654164,2.762839799747702,TRUE,Sarcina
BF duration,BF duration,0 months,>=2 months,Clostridium_sensu_strict1,1.3396331223487539,0.6321824178665458,13.334817213188337,TRUE,Clostridium_sensu_strict1
BF duration,BF duration,0 months,>=2 months,Butyricicoccus,-0.12438877554158001,-0.2871137705092713,2.750491364672124,TRUE,Butyricicoccus
BF duration,BF duration,0 months,>=2 months,Incertae_Sedis,-0.01950669253045556,-0.0235732320563874,0.018541313775397795,TRUE,Incertae_Sedis
BF duration,BF duration,0 months,>=2 months,UBA1819,0.17210198171890156,0.20002941222817758,1.335026720846026,TRUE,UBA1819
BF duration,BF duration,0 months,>=2 months,Faecalibacterium,0.005982604011161685,0.003576413820228109,4.2677381933886507e-4,TRUE,Faecalibacterium
BF duration,BF duration,0 months,>=2 months,Subdoligranulum,-0.23600427110298172,-0.2013117342915996,1.3521984109574756,TRUE,Subdoligranulum
