SampleID,PCo1,PCo2,PCo3,PCo4,PCo5,distance
s028549,0.3383639735973243,0.1719225340951852,0.4048617028974633,0.048440562489440106,-0.21283118213291832,Bray--Curtis
s023315,0.26155287742770633,0.3065651265203594,0.1412215029859466,-0.07911344061244764,0.05136675133956195,Bray--Curtis
s021229,0.3707083032791475,-0.28643169729652385,0.13309727870520505,0.073200457128735,0.20806852357399921,Bray--Curtis
s028136,-0.09186303353620867,-0.090217852662199,0.027031828406733176,-0.057328865535608196,-0.1438835879739196,Bray--Curtis
s023553,0.08952116455301884,0.13176171341303536,0.09669158989627018,-0.029092050490285692,0.09849427442840926,Bray--Curtis
s024747,0.0011936907584948586,0.1097176659355318,-0.15299005903312565,-0.06191628424272654,-0.006847783679571413,Bray--Curtis
s023748,0.2107449322962374,0.22050035588832434,-0.24182212326858227,-0.06855378497515123,-0.005601429082619936,Bray--Curtis
s024026,-0.1393729597110362,-0.02310944082943214,-0.03538726820827961,-0.01770902390690581,0.05086891550707277,Bray--Curtis
s029682,0.5519407945576221,-0.4322246353784225,0.033528435031542396,0.19105460466012772,0.03709654605876757,Bray--Curtis
s028500,0.22392072128132254,-0.17472529619517668,0.08935910943245316,-0.10214276484185755,-0.2255669686286024,Bray--Curtis
s021255,-0.16285946474956867,-0.023769560101809268,-0.014968729518729356,-0.009415282147452523,-0.04805344184624929,Bray--Curtis
s021770,0.11403442670116806,-0.21053454801073665,0.03018319977472084,-0.15839003654718356,0.029686751467332115,Bray--Curtis
s029123,-0.07875822590333129,0.11958238254777409,-0.15903291975943246,-0.02157872234070597,0.014079486909219528,Bray--Curtis
s028412,-0.2267379029976348,0.01622969372849935,-0.01984886200004703,0.04729535468425555,-0.01656721442364887,Bray--Curtis
s028473,-0.06268242834557422,-0.08529862047584892,0.02240448696471789,-0.05203555244199999,-0.10120673991417808,Bray--Curtis
s027234,0.5331879477794198,-0.17588835993039062,-0.15011308476744298,0.2225051877755678,0.21537117970923333,Bray--Curtis
s028042,-0.17771224740443234,0.024293614335930424,0.013163531695178593,0.058991171819680596,-0.011686744493317788,Bray--Curtis
s023036,0.18070781552416026,-0.23085918701115424,0.05158209466428265,-0.21760318997668307,0.18899522222710374,Bray--Curtis
s023815,-0.16103875548872995,0.06379083961680189,0.02300092703080302,0.03430526715977586,7.95226252117985e-4,Bray--Curtis
