SampleID,group,taxon_id,rarefied_count,taxon,taxon_plot
s022950,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024408,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s024408,EBF,Blautia,0,Blautia,Blautia
s024408,EBF,Enterococcus,0,Enterococcus,Enterococcus
s024408,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024408,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024408,EBF,Streptococcus,13,Streptococcus,Streptococcus
s024408,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024408,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026036,non-EBF,Bifidobacterium,39,Bifidobacterium,Bifidobacterium
s026036,non-EBF,Blautia,16,Blautia,Blautia
s026036,non-EBF,Enterococcus,214,Enterococcus,Enterococcus
s026036,non-EBF,Intestinibacter,1,Intestinibacter,Intestinibacter
s026036,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s026036,non-EBF,Streptococcus,95,Streptococcus,Streptococcus
s026036,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026036,non-EBF,[Ruminococcus]_gnavugroup,65,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024750,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024750,EBF,Blautia,0,Blautia,Blautia
s024750,EBF,Enterococcus,1,Enterococcus,Enterococcus
s024750,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024750,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024750,EBF,Streptococcus,0,Streptococcus,Streptococcus
s024750,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024750,EBF,[Ruminococcus]_gnavugroup,3,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029046,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029046,EBF,Blautia,0,Blautia,Blautia
s029046,EBF,Enterococcus,3,Enterococcus,Enterococcus
s029046,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029046,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029046,EBF,Streptococcus,2,Streptococcus,Streptococcus
s029046,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029046,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023605,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s023605,EBF,Blautia,0,Blautia,Blautia
s023605,EBF,Enterococcus,1,Enterococcus,Enterococcus
s023605,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023605,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023605,EBF,Streptococcus,1,Streptococcus,Streptococcus
s023605,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023605,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028165,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s028165,EBF,Blautia,0,Blautia,Blautia
s028165,EBF,Enterococcus,5,Enterococcus,Enterococcus
s028165,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028165,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028165,EBF,Streptococcus,1,Streptococcus,Streptococcus
s028165,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028165,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024952,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s024952,EBF,Blautia,0,Blautia,Blautia
s024952,EBF,Enterococcus,19,Enterococcus,Enterococcus
s024952,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024952,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024952,EBF,Streptococcus,5,Streptococcus,Streptococcus
s024952,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024952,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024474,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024474,EBF,Blautia,1,Blautia,Blautia
s024474,EBF,Enterococcus,1,Enterococcus,Enterococcus
s024474,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024474,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024474,EBF,Streptococcus,2,Streptococcus,Streptococcus
s024474,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024474,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021136,non-EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s021136,non-EBF,Blautia,1,Blautia,Blautia
s021136,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s021136,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021136,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s021136,non-EBF,Streptococcus,3,Streptococcus,Streptococcus
s021136,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021136,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022053,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s022053,EBF,Blautia,0,Blautia,Blautia
s022053,EBF,Enterococcus,0,Enterococcus,Enterococcus
s022053,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022053,EBF,Lactococcus,0,Lactococcus,Lactococcus
s022053,EBF,Streptococcus,0,Streptococcus,Streptococcus
s022053,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022053,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028766,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028766,EBF,Blautia,1,Blautia,Blautia
s028766,EBF,Enterococcus,0,Enterococcus,Enterococcus
s028766,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028766,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028766,EBF,Streptococcus,0,Streptococcus,Streptococcus
s028766,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028766,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029550,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029550,EBF,Blautia,0,Blautia,Blautia
s029550,EBF,Enterococcus,0,Enterococcus,Enterococcus
s029550,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029550,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029550,EBF,Streptococcus,20,Streptococcus,Streptococcus
s029550,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029550,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026308,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s026308,non-EBF,Blautia,0,Blautia,Blautia
s026308,non-EBF,Enterococcus,7,Enterococcus,Enterococcus
s026308,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026308,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s026308,non-EBF,Streptococcus,5,Streptococcus,Streptococcus
s026308,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026308,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022526,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s022526,EBF,Blautia,0,Blautia,Blautia
s022526,EBF,Enterococcus,2,Enterococcus,Enterococcus
s022526,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022526,EBF,Lactococcus,0,Lactococcus,Lactococcus
s022526,EBF,Streptococcus,0,Streptococcus,Streptococcus
s022526,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022526,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025708,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s025708,EBF,Blautia,0,Blautia,Blautia
s025708,EBF,Enterococcus,0,Enterococcus,Enterococcus
s025708,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025708,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025708,EBF,Streptococcus,0,Streptococcus,Streptococcus
s025708,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025708,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029423,EBF,Bifidobacterium,40,Bifidobacterium,Bifidobacterium
s029423,EBF,Blautia,3,Blautia,Blautia
s029423,EBF,Enterococcus,4,Enterococcus,Enterococcus
s029423,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029423,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029423,EBF,Streptococcus,23,Streptococcus,Streptococcus
s029423,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029423,EBF,[Ruminococcus]_gnavugroup,15,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023174,non-EBF,Bifidobacterium,12,Bifidobacterium,Bifidobacterium
s023174,non-EBF,Blautia,43,Blautia,Blautia
s023174,non-EBF,Enterococcus,5,Enterococcus,Enterococcus
s023174,non-EBF,Intestinibacter,1,Intestinibacter,Intestinibacter
s023174,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s023174,non-EBF,Streptococcus,49,Streptococcus,Streptococcus
s023174,non-EBF,[Clostridium]_innocuum_group,8,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023174,non-EBF,[Ruminococcus]_gnavugroup,28,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021700,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s021700,non-EBF,Blautia,0,Blautia,Blautia
s021700,non-EBF,Enterococcus,84,Enterococcus,Enterococcus
s021700,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021700,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s021700,non-EBF,Streptococcus,9,Streptococcus,Streptococcus
s021700,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021700,non-EBF,[Ruminococcus]_gnavugroup,6,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029467,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029467,EBF,Blautia,0,Blautia,Blautia
s029467,EBF,Enterococcus,1,Enterococcus,Enterococcus
s029467,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029467,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029467,EBF,Streptococcus,3,Streptococcus,Streptococcus
s029467,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029467,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027840,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s027840,EBF,Blautia,1,Blautia,Blautia
s027840,EBF,Enterococcus,0,Enterococcus,Enterococcus
s027840,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027840,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027840,EBF,Streptococcus,11,Streptococcus,Streptococcus
s027840,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027840,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029842,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029842,EBF,Blautia,0,Blautia,Blautia
s029842,EBF,Enterococcus,0,Enterococcus,Enterococcus
s029842,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029842,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029842,EBF,Streptococcus,0,Streptococcus,Streptococcus
s029842,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029842,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027533,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s027533,EBF,Blautia,0,Blautia,Blautia
s027533,EBF,Enterococcus,0,Enterococcus,Enterococcus
s027533,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027533,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027533,EBF,Streptococcus,5,Streptococcus,Streptococcus
s027533,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027533,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023996,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s023996,EBF,Blautia,0,Blautia,Blautia
s023996,EBF,Enterococcus,3,Enterococcus,Enterococcus
s023996,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023996,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023996,EBF,Streptococcus,0,Streptococcus,Streptococcus
s023996,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023996,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028378,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028378,non-EBF,Blautia,0,Blautia,Blautia
s028378,non-EBF,Enterococcus,9,Enterococcus,Enterococcus
s028378,non-EBF,Intestinibacter,1,Intestinibacter,Intestinibacter
s028378,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028378,non-EBF,Streptococcus,17,Streptococcus,Streptococcus
s028378,non-EBF,[Clostridium]_innocuum_group,3,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028378,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023127,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s023127,EBF,Blautia,0,Blautia,Blautia
s023127,EBF,Enterococcus,0,Enterococcus,Enterococcus
s023127,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023127,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023127,EBF,Streptococcus,5,Streptococcus,Streptococcus
s023127,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023127,EBF,[Ruminococcus]_gnavugroup,2,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024351,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s024351,EBF,Blautia,0,Blautia,Blautia
s024351,EBF,Enterococcus,1,Enterococcus,Enterococcus
s024351,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024351,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024351,EBF,Streptococcus,0,Streptococcus,Streptococcus
s024351,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024351,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027322,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s027322,EBF,Blautia,0,Blautia,Blautia
s027322,EBF,Enterococcus,1,Enterococcus,Enterococcus
s027322,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027322,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027322,EBF,Streptococcus,2,Streptococcus,Streptococcus
s027322,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027322,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024526,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024526,non-EBF,Blautia,0,Blautia,Blautia
s024526,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s024526,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024526,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s024526,non-EBF,Streptococcus,3,Streptococcus,Streptococcus
s024526,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024526,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025335,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s025335,EBF,Blautia,0,Blautia,Blautia
s025335,EBF,Enterococcus,0,Enterococcus,Enterococcus
s025335,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025335,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025335,EBF,Streptococcus,0,Streptococcus,Streptococcus
s025335,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025335,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024241,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s024241,EBF,Blautia,4,Blautia,Blautia
s024241,EBF,Enterococcus,4,Enterococcus,Enterococcus
s024241,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024241,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024241,EBF,Streptococcus,47,Streptococcus,Streptococcus
s024241,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024241,EBF,[Ruminococcus]_gnavugroup,7,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021560,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s021560,EBF,Blautia,0,Blautia,Blautia
s021560,EBF,Enterococcus,1,Enterococcus,Enterococcus
s021560,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021560,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021560,EBF,Streptococcus,1,Streptococcus,Streptococcus
s021560,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021560,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024921,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024921,EBF,Blautia,1,Blautia,Blautia
s024921,EBF,Enterococcus,0,Enterococcus,Enterococcus
s024921,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024921,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024921,EBF,Streptococcus,6,Streptococcus,Streptococcus
s024921,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024921,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023444,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s023444,EBF,Blautia,0,Blautia,Blautia
s023444,EBF,Enterococcus,1,Enterococcus,Enterococcus
s023444,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023444,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023444,EBF,Streptococcus,3,Streptococcus,Streptococcus
s023444,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023444,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028962,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028962,non-EBF,Blautia,0,Blautia,Blautia
s028962,non-EBF,Enterococcus,2,Enterococcus,Enterococcus
s028962,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028962,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028962,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s028962,non-EBF,[Clostridium]_innocuum_group,1,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028962,non-EBF,[Ruminococcus]_gnavugroup,2,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026885,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s026885,EBF,Blautia,0,Blautia,Blautia
s026885,EBF,Enterococcus,8,Enterococcus,Enterococcus
s026885,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026885,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026885,EBF,Streptococcus,0,Streptococcus,Streptococcus
s026885,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026885,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026803,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s026803,EBF,Blautia,0,Blautia,Blautia
s026803,EBF,Enterococcus,1,Enterococcus,Enterococcus
s026803,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026803,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026803,EBF,Streptococcus,1,Streptococcus,Streptococcus
s026803,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026803,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029872,non-EBF,Bifidobacterium,50,Bifidobacterium,Bifidobacterium
s029872,non-EBF,Blautia,1,Blautia,Blautia
s029872,non-EBF,Enterococcus,37,Enterococcus,Enterococcus
s029872,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029872,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s029872,non-EBF,Streptococcus,36,Streptococcus,Streptococcus
s029872,non-EBF,[Clostridium]_innocuum_group,5,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029872,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024895,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024895,EBF,Blautia,0,Blautia,Blautia
s024895,EBF,Enterococcus,0,Enterococcus,Enterococcus
s024895,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024895,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024895,EBF,Streptococcus,3,Streptococcus,Streptococcus
s024895,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024895,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023437,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s023437,EBF,Blautia,0,Blautia,Blautia
s023437,EBF,Enterococcus,2,Enterococcus,Enterococcus
s023437,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023437,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023437,EBF,Streptococcus,2,Streptococcus,Streptococcus
s023437,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023437,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028115,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028115,EBF,Blautia,0,Blautia,Blautia
s028115,EBF,Enterococcus,0,Enterococcus,Enterococcus
s028115,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028115,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028115,EBF,Streptococcus,8,Streptococcus,Streptococcus
s028115,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028115,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022881,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s022881,EBF,Blautia,1,Blautia,Blautia
s022881,EBF,Enterococcus,0,Enterococcus,Enterococcus
s022881,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022881,EBF,Lactococcus,0,Lactococcus,Lactococcus
s022881,EBF,Streptococcus,1,Streptococcus,Streptococcus
s022881,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022881,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027498,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s027498,EBF,Blautia,1,Blautia,Blautia
s027498,EBF,Enterococcus,0,Enterococcus,Enterococcus
s027498,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027498,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027498,EBF,Streptococcus,4,Streptococcus,Streptococcus
s027498,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027498,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024887,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024887,EBF,Blautia,0,Blautia,Blautia
s024887,EBF,Enterococcus,3,Enterococcus,Enterococcus
s024887,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024887,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024887,EBF,Streptococcus,1,Streptococcus,Streptococcus
s024887,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024887,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024519,non-EBF,Bifidobacterium,56,Bifidobacterium,Bifidobacterium
s024519,non-EBF,Blautia,8,Blautia,Blautia
s024519,non-EBF,Enterococcus,1,Enterococcus,Enterococcus
s024519,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024519,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s024519,non-EBF,Streptococcus,25,Streptococcus,Streptococcus
s024519,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024519,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022013,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s022013,EBF,Blautia,0,Blautia,Blautia
s022013,EBF,Enterococcus,0,Enterococcus,Enterococcus
s022013,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022013,EBF,Lactococcus,0,Lactococcus,Lactococcus
s022013,EBF,Streptococcus,9,Streptococcus,Streptococcus
s022013,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022013,EBF,[Ruminococcus]_gnavugroup,3,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023483,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s023483,EBF,Blautia,0,Blautia,Blautia
s023483,EBF,Enterococcus,0,Enterococcus,Enterococcus
s023483,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023483,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023483,EBF,Streptococcus,11,Streptococcus,Streptococcus
s023483,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
