SampleID,PCo1,PCo2,PCo3,PCo4,PCo5,distance
s026264,0.1700166482353307,0.20636501819810213,-0.1620820636177659,-0.06713080944391403,0.021039439882525476,Bray--Curtis
s028248,-0.07193261352812655,0.027464340697196127,-0.009454578427736685,-0.03738553335539671,0.047444070973809455,Bray--Curtis
s024616,0.3846403893405848,0.08303967725229092,0.3126131797233144,0.06378969919419342,-0.16239829181969537,Bray--Curtis
s028451,0.35862556466923184,0.359153599442625,0.21890905312217496,-0.035548855444166534,0.005999867153978787,Bray--Curtis
s021820,-0.017984938290011496,-0.03753303002410268,0.11550455278151589,0.24186102516418956,0.10981829377476238,Bray--Curtis
s022654,-0.11939564681572011,-0.03360364702277701,-0.06696212169307857,-2.9899146952264567e-4,-0.05418461920865009,Bray--Curtis
s026209,-0.18376033589745447,-0.016511628264741316,-0.0202155150901828,0.03422951230071006,0.003664553626986133,Bray--Curtis
s026788,-0.15369939780086925,0.10646342944825866,0.08341503105221583,0.07126181814057655,0.004548012128280844,Bray--Curtis
s028068,0.5819446331709327,0.24241973543053164,-0.478695308258115,0.04861894200983288,-0.0018308595482447163,Bray--Curtis
s029427,0.08278459583707863,0.12250585381596048,0.17743284107483653,-0.07896515463980912,0.0691008697442992,Bray--Curtis
s028978,-0.20745026682012602,0.031922667808690026,-0.002422192879572365,0.03551145370521151,-0.015217712416823122,Bray--Curtis
s023919,0.11083957602758118,-0.1116300396729027,0.02343381573007541,-0.06302729519316849,-0.22556100628752582,Bray--Curtis
s022548,0.23964968944768453,-0.10829776157367321,0.02333269049805377,-0.25616123402941626,0.13328238382097035,Bray--Curtis
s026169,-0.0021746231785020366,-0.03728479184730885,-0.005873694845675189,-0.014853250075207634,0.026542897673123098,Bray--Curtis
s029487,-0.13968965584280577,0.0020421053854593873,-0.020559222525253645,0.014868264366901474,0.0015828639427650103,Bray--Curtis
s024748,0.41234854722421266,-0.2983735711481455,0.07537776066954467,0.23201852212885338,-0.14760479114698083,Bray--Curtis
s021452,-0.19928745099580553,-0.001987340033832456,-0.02481546273864407,0.03443965781527566,0.0014491331906667506,Bray--Curtis
s029417,0.41370027260330966,0.23607920801083795,-0.33549742163023527,0.00955677385453609,-0.01426860232321405,Bray--Curtis
s025469,0.14130817371780688,0.12501746123748153,0.24502717948362163,-0.07423423078452886,-0.03901842769339952,Bray--Curtis
s024565,0.04446098358230039,-0.11434226190039207,0.009834597434166302,-0.064475555816486,-0.16613719331667678,Bray--Curtis
s022573,0.0989677046624222,0.043589877286299004,0.2346250154605359,0.1097907279472661,0.13104293651458573,Bray--Curtis
s024580,-0.049851197292849904,0.044125598749237854,-0.03169947963457599,-0.05432611952775906,0.06843535062598062,Bray--Curtis
s024715,-0.07058803964083465,-0.10612663055699251,0.03863848745506666,0.23616768932199042,0.10601780124555599,Bray--Curtis
s028095,-0.10008937914478572,0.0988457639617867,-0.025411881676834443,0.007062312559881614,-0.008800248121192832,Bray--Curtis
s029502,-0.19906548472877475,0.009554110092362416,-0.04349617684651255,0.0440605248013632,0.014488398328397357,Bray--Curtis
s021701,0.007309134677777583,-0.06757729299515472,-0.0050137437346727326,-0.05482509214089814,-0.07217005853999639,Bray--Curtis
s027687,0.12316739863903997,0.16188970580688758,0.31563600219614746,0.09830536022005679,0.06455400560152268,Bray--Curtis
s029774,0.4459610824163626,-0.07102263055085307,-0.14510304290022288,0.18973457895710666,0.12617549367818418,Bray--Curtis
s029041,0.22577774301873593,-0.25446259348534583,0.09045145409301274,0.0819123034270138,0.028870817544298013,Bray--Curtis
s029387,-0.19043177737369985,0.03731252904025197,0.011488166927310386,0.01768104333530403,-0.02106887991283372,Bray--Curtis
s027437,0.26046094659067437,0.04900313226726295,-0.15511023832342458,-0.1600034321744093,0.07671479387835038,Bray--Curtis
s026969,0.24447759354713058,0.11231558881949089,-0.15200504557023284,-0.10976244097300687,-0.0502528913740775,Bray--Curtis
s024923,0.5261450099789009,-0.33293156903734156,0.050856213962167836,0.5643460964324158,-0.1305252153959865,Bray--Curtis
s029957,-0.21360482896853872,0.006314858612361115,-0.020368751341503226,0.04274780263776716,-0.017488805582792692,Bray--Curtis
s024087,0.0386729005409022,-0.022304621337155075,-0.07837302395618698,-0.09113990811394428,-0.05390851240431946,Bray--Curtis
